product_title,review_text,rating,domain
Men’s Slim Fit Formal Shirt 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Slim Fit Formal Shirt 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Slim Fit Formal Shirt 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Women’s Floral Summer Dress 16,Material feels a bit thin after washing.,3,Clothing
Women’s Floral Summer Dress 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Floral Summer Dress 16,Stitching quality could be improved.,3,Clothing
Women’s Floral Summer Dress 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Floral Summer Dress 16,Material feels a bit thin after washing.,3,Clothing
Women’s Floral Summer Dress 16,Stitching quality could be improved.,3,Clothing
Women’s Floral Summer Dress 16,Stitching quality could be improved.,1,Clothing
Women’s Floral Summer Dress 16,Material feels a bit thin after washing.,3,Clothing
Women’s Floral Summer Dress 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Floral Summer Dress 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Floral Summer Dress 16,Stitching quality could be improved.,3,Clothing
Women’s Floral Summer Dress 16,Stitching quality could be improved.,2,Clothing
Women’s Floral Summer Dress 16,Stitching quality could be improved.,1,Clothing
Women’s Floral Summer Dress 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Unisex Cotton Hoodie 16,Material feels a bit thin after washing.,3,Clothing
Unisex Cotton Hoodie 16,Fits well and looks stylish for the price.,4,Clothing
Unisex Cotton Hoodie 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Unisex Cotton Hoodie 16,Fits well and looks stylish for the price.,4,Clothing
Unisex Cotton Hoodie 16,Stitching quality could be improved.,3,Clothing
Unisex Cotton Hoodie 16,Stitching quality could be improved.,2,Clothing
Unisex Cotton Hoodie 16,Stitching quality could be improved.,3,Clothing
Unisex Cotton Hoodie 16,Stitching quality could be improved.,1,Clothing
Unisex Cotton Hoodie 16,Material feels a bit thin after washing.,1,Clothing
Unisex Cotton Hoodie 16,Stitching quality could be improved.,2,Clothing
Unisex Cotton Hoodie 16,Stitching quality could be improved.,3,Clothing
Unisex Cotton Hoodie 16,Stitching quality could be improved.,1,Clothing
Unisex Cotton Hoodie 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Unisex Cotton Hoodie 16,Fits well and looks stylish for the price.,4,Clothing
Unisex Cotton Hoodie 16,Material feels a bit thin after washing.,3,Clothing
Unisex Cotton Hoodie 16,Fits well and looks stylish for the price.,5,Clothing
Unisex Cotton Hoodie 16,Stitching quality could be improved.,2,Clothing
Unisex Cotton Hoodie 16,Material feels a bit thin after washing.,1,Clothing
Men’s Running Shorts 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Running Shorts 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Running Shorts 16,Material feels a bit thin after washing.,3,Clothing
Men’s Running Shorts 16,Fits well and looks stylish for the price.,5,Clothing
Men’s Running Shorts 16,Stitching quality could be improved.,1,Clothing
Men’s Running Shorts 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Running Shorts 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Running Shorts 16,Stitching quality could be improved.,3,Clothing
Men’s Running Shorts 16,Stitching quality could be improved.,3,Clothing
Men’s Running Shorts 16,Stitching quality could be improved.,1,Clothing
Men’s Running Shorts 16,Material feels a bit thin after washing.,3,Clothing
Men’s Running Shorts 16,Stitching quality could be improved.,3,Clothing
Men’s Running Shorts 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Running Shorts 16,Fits well and looks stylish for the price.,5,Clothing
Men’s Running Shorts 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Women’s Casual Top 16,Stitching quality could be improved.,3,Clothing
Women’s Casual Top 16,Stitching quality could be improved.,3,Clothing
Women’s Casual Top 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Casual Top 16,Material feels a bit thin after washing.,3,Clothing
Women’s Casual Top 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Women’s Casual Top 16,Stitching quality could be improved.,3,Clothing
Women’s Casual Top 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Women’s Casual Top 16,Material feels a bit thin after washing.,3,Clothing
Women’s Casual Top 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Casual Top 16,Stitching quality could be improved.,1,Clothing
Women’s Casual Top 16,Stitching quality could be improved.,3,Clothing
Women’s Casual Top 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Women’s Casual Top 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Casual Top 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Casual Top 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Denim Jacket 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Denim Jacket 16,Stitching quality could be improved.,3,Clothing
Men’s Denim Jacket 16,Stitching quality could be improved.,3,Clothing
Men’s Denim Jacket 16,Stitching quality could be improved.,2,Clothing
Men’s Denim Jacket 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Denim Jacket 16,Material feels a bit thin after washing.,2,Clothing
Men’s Denim Jacket 16,Material feels a bit thin after washing.,2,Clothing
Men’s Denim Jacket 16,Stitching quality could be improved.,1,Clothing
Men’s Denim Jacket 16,Material feels a bit thin after washing.,3,Clothing
Men’s Denim Jacket 16,Stitching quality could be improved.,3,Clothing
Men’s Denim Jacket 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Denim Jacket 16,Material feels a bit thin after washing.,3,Clothing
Men’s Denim Jacket 16,Material feels a bit thin after washing.,3,Clothing
Men’s Denim Jacket 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Denim Jacket 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Denim Jacket 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Denim Jacket 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Denim Jacket 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Winter Cardigan 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Women’s Winter Cardigan 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Winter Cardigan 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Women’s Winter Cardigan 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Winter Cardigan 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Women’s Winter Cardigan 16,Material feels a bit thin after washing.,2,Clothing
Women’s Winter Cardigan 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Winter Cardigan 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Winter Cardigan 16,Stitching quality could be improved.,2,Clothing
Women’s Winter Cardigan 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Winter Cardigan 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Winter Cardigan 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Winter Cardigan 16,Material feels a bit thin after washing.,3,Clothing
Women’s Winter Cardigan 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Winter Cardigan 16,Stitching quality could be improved.,2,Clothing
Unisex Sports Sweatshirt 16,Fits well and looks stylish for the price.,4,Clothing
Unisex Sports Sweatshirt 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Unisex Sports Sweatshirt 16,Material feels a bit thin after washing.,1,Clothing
Unisex Sports Sweatshirt 16,Fits well and looks stylish for the price.,4,Clothing
Unisex Sports Sweatshirt 16,Material feels a bit thin after washing.,3,Clothing
Unisex Sports Sweatshirt 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Unisex Sports Sweatshirt 16,Material feels a bit thin after washing.,3,Clothing
Unisex Sports Sweatshirt 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Unisex Sports Sweatshirt 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Unisex Sports Sweatshirt 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Unisex Sports Sweatshirt 16,Material feels a bit thin after washing.,3,Clothing
Unisex Sports Sweatshirt 16,Stitching quality could be improved.,3,Clothing
Unisex Sports Sweatshirt 16,Fits well and looks stylish for the price.,5,Clothing
Men’s Chino Trousers 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Chino Trousers 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Chino Trousers 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Chino Trousers 16,Material feels a bit thin after washing.,2,Clothing
Men’s Chino Trousers 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Chino Trousers 16,Material feels a bit thin after washing.,2,Clothing
Men’s Chino Trousers 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Chino Trousers 16,Stitching quality could be improved.,1,Clothing
Men’s Chino Trousers 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Chino Trousers 16,Fits well and looks stylish for the price.,5,Clothing
Men’s Chino Trousers 16,Fits well and looks stylish for the price.,5,Clothing
Men’s Chino Trousers 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Chino Trousers 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Chino Trousers 16,Stitching quality could be improved.,2,Clothing
Women’s Office Blazer 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Office Blazer 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Office Blazer 16,Stitching quality could be improved.,2,Clothing
Women’s Office Blazer 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Office Blazer 16,Material feels a bit thin after washing.,2,Clothing
Women’s Office Blazer 16,Stitching quality could be improved.,2,Clothing
Women’s Office Blazer 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Women’s Office Blazer 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Women’s Office Blazer 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Office Blazer 16,Material feels a bit thin after washing.,3,Clothing
Women’s Office Blazer 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Office Blazer 16,Stitching quality could be improved.,3,Clothing
Women’s Office Blazer 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Office Blazer 16,Stitching quality could be improved.,2,Clothing
Women’s Office Blazer 16,Fits well and looks stylish for the price.,4,Clothing
Unisex Track Pants 16,Fits well and looks stylish for the price.,5,Clothing
Unisex Track Pants 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Unisex Track Pants 16,Stitching quality could be improved.,3,Clothing
Unisex Track Pants 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Unisex Track Pants 16,Fits well and looks stylish for the price.,5,Clothing
Unisex Track Pants 16,Stitching quality could be improved.,3,Clothing
Unisex Track Pants 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Unisex Track Pants 16,Fits well and looks stylish for the price.,5,Clothing
Unisex Track Pants 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Unisex Track Pants 16,Stitching quality could be improved.,3,Clothing
Unisex Track Pants 16,Material feels a bit thin after washing.,2,Clothing
Unisex Track Pants 16,Material feels a bit thin after washing.,3,Clothing
Unisex Track Pants 16,Material feels a bit thin after washing.,1,Clothing
Unisex Track Pants 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Unisex Track Pants 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Unisex Track Pants 16,Stitching quality could be improved.,3,Clothing
Unisex Track Pants 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Unisex Track Pants 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Polo T-Shirt 16,Fabric quality is good and very comfortable to wear.,5,Clothing
Men’s Polo T-Shirt 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Polo T-Shirt 16,Material feels a bit thin after washing.,3,Clothing
Men’s Polo T-Shirt 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Polo T-Shirt 16,Material feels a bit thin after washing.,1,Clothing
Men’s Polo T-Shirt 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Polo T-Shirt 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Polo T-Shirt 16,Material feels a bit thin after washing.,1,Clothing
Men’s Polo T-Shirt 16,Fits well and looks stylish for the price.,4,Clothing
Men’s Polo T-Shirt 16,Material feels a bit thin after washing.,2,Clothing
Men’s Polo T-Shirt 16,Material feels a bit thin after washing.,3,Clothing
Men’s Polo T-Shirt 16,Material feels a bit thin after washing.,3,Clothing
Men’s Polo T-Shirt 16,Fits well and looks stylish for the price.,5,Clothing
Men’s Polo T-Shirt 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Polo T-Shirt 16,Fits well and looks stylish for the price.,5,Clothing
Men’s Polo T-Shirt 16,Stitching quality could be improved.,2,Clothing
Men’s Polo T-Shirt 16,Fabric quality is good and very comfortable to wear.,4,Clothing
Men’s Polo T-Shirt 16,Stitching quality could be improved.,3,Clothing
Women’s Kurti 16,Fits well and looks stylish for the price.,4,Clothing
Women’s Kurti 16,Material feels a bit thin after washing.,3,Clothing
Women’s Kurti 16,Fits well and looks stylish for the price.,5,Clothing
Women’s Kurti 16,Fabric quality is good and very comfortable to wear.,5,Clothing
